source_id,flux,flux_error
6057912355854136448,"(-1.4375113627733306e-17, -1.0562181679093361e-17, -6.330998438955715e-18, -3.0564682674258465e-18, -6.82502683124056e-19, 9.036130450976649e-19, 1.754153730150584e-18, 1.8562332956561913e-18, 1.2679124554569615e-18, 2.2044542654465895e-19, -8.670485090860874e-19, -1.548116421829036e-18, -1.5295989619248e-18, -7.948519212756128e-19, 3.5387031157042955e-19, 1.4009589133950924e-18, 1.8467729034967004e-18, 1.4514688034232688e-18, 3.9479970200653866e-19, -7.744326930677321e-19, -1.4412925735825796e-18, -1.2578860446857713e-18, -3.849282412727298e-19, 4.766584157425478e-19, 6.993266610425684e-19, 2.2124293101027303e-19, -5.532608211586252e-19, -1.1532401870715825e-18, -1.269357374957594e-18, -8.880066573459598e-19, -2.4718511016217374e-19, 3.0953280646148768e-19, 5.424172758758505e-19, 4.328599069079854e-19, 1.6485451209080501e-19, -8.612087499496238e-21, 3.1609166105162334e-20, 1.7637973923332327e-19, 1.6562642198264809e-19, -2.1835122835192313e-19, -9.619905263121362e-19, -1.7675448933545467e-18, -2.189194023754298e-18, -1.8702925623532505e-18, -7.97128349611885e-19, 6.128696968866341e-19, 1.7245653722488888e-18, 2.054916716008434e-18, 1.533944247171196e-18, 5.16666146615858e-19, -4.494423750414573e-19, -9.433200529667858e-19, -8.533009683400252e-19, -3.5387590642952586e-19, 2.3751322454371245e-19, 6.261091791621253e-19, 6.558897807808815e-19, 3.403114330471616e-19, -1.7233991141529732e-19, -6.779976282147864e-19, -1.0000510815991332e-18, -1.0456557255790586e-18, -8.193761367664738e-19, -4.1597565585811734e-19, 3.5159290940078434e-20, 4.122695507794306e-19, 6.383486702191601e-19, 6.935612386064804e-19, 6.073804958962354e-19, 4.368679899140128e-19, 2.42624120843431e-19, 6.762945237992753e-20, -6.640712178896979e-20, -1.5680267683028712e-19, -2.109141494807743e-19, -2.373008951627779e-19, -2.4064141465768256e-19, -2.221732762271679e-19, -1.83496859999763e-19, -1.3002778507835078e-19, -7.224252768925008e-20, -2.4179756152264336e-20, 2.487212010627027e-21, 3.279189811890924e-21, -1.624964669484136e-20, -4.1657977302283586e-20, -5.479334441792585e-20, -4.092530926998012e-20, 5.183190924065149e-21, 7.589789261962203e-20, 1.520143829506785e-19, 2.0855031179483205e-19, 2.229064685417961e-19, 1.827746211251148e-19, 9.116522315085858e-20, -3.3537438930910765e-20, -1.6115669432338232e-19, -2.586023407295004e-19, -2.976117930084307e-19, -2.647193798807864e-19, -1.635785667302732e-19, -1.5722931383528763e-20, 1.4530766155561684e-19, 2.8190436464496306e-19, 3.622954915426298e-19, 3.680396902334364e-19, 2.9808776130680897e-19, 1.6923713403198632e-19, 1.2339838430294731e-20, -1.3645487941008263e-19, -2.428590096767463e-19, -2.82796648659544e-19, -2.469226349532342e-19, -1.4316751229663183e-19, 7.032661826171052e-21, 1.723180966097966e-19, 3.1953016303406355e-19, 4.1918928123649113e-19, 4.529540331560426e-19, 4.1507269881917635e-19, 3.1293803013619283e-19, 1.6703662405848133e-19, 4.42219273951125e-21, -1.463958319605475e-19, -2.603882316914536e-19, -3.2007228842604587e-19, -3.1818744634961968e-19, -2.5967103422317716e-19, -1.5772766815700328e-19, -3.214242600887642e-20, 9.478142580433331e-20, 2.0172875354349378e-19, 2.7286830830159384e-19, 2.9901791858139093e-19, 2.794539691772363e-19, 2.2130408188004463e-19, 1.3655631519939192e-19, 4.1899115747982325e-20, -4.6457807824574276e-20, -1.1394916106287597e-19, -1.502705429485183e-19, -1.5038178119012994e-19, -1.1525194609133589e-19, -5.116628175295633e-20, 3.231836947605096e-20, 1.231281014712825e-19, 2.0913503602804627e-19, 2.7977467578805628e-19, 3.2679908545467814e-19, 3.4628811587892945e-19, 3.384662518694813e-19, 3.0708877018190784e-19, 2.583026439986854e-19, 2.0025091615986482e-19, 1.4215498320423915e-19, 9.208487987028775e-20, 5.631478514498148e-20, 3.9006617992938735e-20, 4.1766750993865986e-20, 6.3363101023526e-20, 1.0053205198116472e-19, 1.4794836066697556e-19, 2.003263105738162e-19, 2.5154025789781025e-19, 2.9640728867479214e-19, 3.304512114443134e-19, 3.511701293127001e-19, 3.578129694220048e-19, 3.5113312195912572e-19, 3.3307206876406543e-19, 3.0724283703210846e-19, 2.7742321632797457e-19, 2.467262445075286e-19, 2.1964821655982127e-19, 1.9943388786175467e-19, 1.8870955954840459e-19, 1.8831216465641311e-19, 1.979789377400431e-19, 2.1638913138512572e-19, 2.4182499833960005e-19, 2.717619015561454e-19, 3.038797281688477e-19, 3.358553626632211e-19, 3.641309574681527e-19, 3.8731238962172984e-19, 4.050856778215629e-19, 4.154921609056714e-19, 4.179270659542693e-19, 4.1148421178199537e-19, 3.978879230968665e-19, 3.7854690617697554e-19, 3.563283095194412e-19, 3.3417826889463525e-19, 3.148170810376757e-19, 3.0065068536108803e-19, 2.942004034756561e-19, 2.9569014488679876e-19, 3.072792262576227e-19, 3.3032401712172503e-19, 3.6301280413941786e-19, 4.048995832663093e-19, 4.550877298973059e-19, 5.112596548616345e-19, 5.730828864241779e-19, 8.783020132033003e-19, 1.3541880200013038e-18, 1.2998369813080249e-18, 9.022106782188301e-19, 1.0316613037616042e-18, 2.043015359106742e-18, 3.149829251570107e-18, 3.4469558083758193e-18, 2.6779674386790284e-18, 1.458790883748501e-18, 7.939439733094215e-19, 1.2343025837989758e-18, 2.390894322951196e-18, 3.2691223271933184e-18, 3.112452804295177e-18, 2.0712788428880375e-18, 1.0635815295681101e-18, 9.835374866305903e-19, 1.926007405184053e-18, 3.071378705269689e-18, 3.346043230283834e-18, 2.3732940356295358e-18, 8.568279546064308e-19, 9.484633927226727e-20, 9.569759375007772e-19, 3.1204201796282398e-18, 5.2359138070285096e-18, 5.903352712377611e-18, 4.695275682611553e-18, 2.4902171459891843e-18, 8.015972943841025e-19, 6.875662628299513e-19, 2.018866679824666e-18, 3.681657368849606e-18, 4.466049690079123e-18, 3.97060798952563e-18, 2.8730606195343887e-18, 2.3365282391076724e-18, 3.10892275460598e-18, 4.971438246422529e-18, 6.94370976701881e-18, 7.992050171544029e-18, 7.826148837625293e-18, 6.935575449224564e-18, 6.161141179536862e-18, 6.0402874979804276e-18, 6.422879690609542e-18, 6.690253476874339e-18, 6.438912336665512e-18, 5.8280173418922665e-18, 5.634869882094813e-18, 6.674634684761846e-18, 9.20274893213272e-18, 1.2615743807388111e-17, 1.5698555521172866e-17, 1.744711040805396e-17, 1.7540411597018582e-17, 1.647811948387479e-17, 1.5388616588152073e-17, 1.520054444974681e-17, 1.621056067963995e-17, 1.8035945791634555e-17, 1.9895993375532135e-17, 2.102861455473798e-17, 2.107904565119628e-17, 1.9941329938971906e-17, 1.7870787844285777e-17, 1.5086046678959433e-17, 1.2045717339908248e-17, 9.450729012989068e-18, 8.405356637596363e-18, 1.0121505717815307e-17, 1.5496673695726906e-17, 2.4481724026780132e-17, 3.597911471518115e-17, 4.781711067239364e-17, 5.775531194986759e-17, 6.391748085843168e-17, 6.644992657417231e-17, 6.597620471711182e-17, 6.437536844294963e-17, 6.363625775803799e-17, 6.451426107878929e-17, 6.673912671349834e-17, 6.909392758926367e-17, 6.98814837389444e-17, 6.839790911142735e-17, 6.398910918135449e-17, 5.753882344503876e-17, 5.0998560383286193e-17, 4.5324223850698175e-17, 4.1669677674335046e-17, 4.034334410237298e-17, 4.101230670376923e-17, 4.325727671256297e-17, 4.63919405945253e-17, 5.02369825454298e-17, 5.477650218020653e-17, 5.946348707846727e-17, 6.467896473694451e-17, 7.091350596607725e-17, 7.829620930935041e-17, 8.672713264181608e-17, 9.718754961631564e-17, 1.0910139051677034e-16, 1.2272191135340354e-16, 1.369511142617292e-16, 1.505871662138261e-16, 1.6332521212964702e-16, 1.7377995145949761e-16, 1.8205885311422498e-16, 1.90365453084231e-16, 1.995508110058575e-16, 2.098772114999313e-16, 2.208070770127478e-16, 2.305495133539827e-16, 2.354252192872099e-16, 2.314133776278809e-16, 2.1643896188413024e-16, 1.9090459460056252e-16, 1.593191756327185e-16, 1.2805190695226612e-16, 1.0556333616296915e-16, 1.0002823439117339e-16, 1.1520053948934825e-16, 1.5105507262753439e-16, 2.0065703226282962e-16, 2.55902224412984e-16, 3.04145082950974e-16, 3.363483308734702e-16, 3.477531885026783e-16, 3.407758996374062e-16, 3.2411478231734663e-16, 3.1025360729176045e-16, 3.1334044830044084e-16, 3.4341079478709556e-16, 4.0308552368077654e-16, 4.908419489923984e-16, 5.993991361561568e-16, 7.103665823988074e-16, 8.084640538152647e-16, 8.730253121806017e-16, 8.957928324074786e-16, 8.746803145477598e-16, 8.15517039832191e-16, 7.343409514467776e-16, 6.519063163401334e-16, 6.059089512559794e-16, 6.183973829783134e-16, 7.112331873938476e-16, 8.909335127636415e-16, 1.1294175969438213e-15, 1.3769084464752009e-15, 1.5816203411009382e-15, 1.6503616942507501e-15, 1.545828148608452e-15, 1.2143058180730197e-15)","(2.338501358715394e-17, 1.2531350522597349e-17, 7.865910323032076e-18, 5.241680339267882e-18, 3.738224754135336e-18, 2.961361131318128e-18, 2.429399895926538e-18, 1.9937152856447616e-18, 1.7154988921611629e-18, 1.539983536172476e-18, 1.379776991528118e-18, 1.2666555884770737e-18, 1.2210689501850284e-18, 1.181440713172908e-18, 1.1342334978385524e-18, 1.1375479787506371e-18, 1.180892367242911e-18, 1.2002669064408526e-18, 1.2119426372762487e-18, 1.277010134149155e-18, 1.3616265221182174e-18, 1.4100364298141456e-18, 1.4089869027956128e-18, 1.3852990641389757e-18, 1.3129039515070039e-18, 1.2160585168562004e-18, 1.1502113029028702e-18, 1.0948403009329553e-18, 1.0482780100406016e-18, 1.0388571370152495e-18, 1.0476462222518264e-18, 1.0434149696663774e-18, 1.0446744816774348e-18, 1.0880375580909433e-18, 1.133699727021614e-18, 1.1468560612908948e-18, 1.1598285624473948e-18, 1.199872507295056e-18, 1.232375280088682e-18, 1.2419657191222229e-18, 1.2772916764367836e-18, 1.338903688762629e-18, 1.365204645026174e-18, 1.3587100060318303e-18, 1.3886075473410425e-18, 1.4287234383161813e-18, 1.3869013596597785e-18, 1.2879544035393915e-18, 1.2367442353088532e-18, 1.2144475489642116e-18, 1.1266684835226262e-18, 9.878371831188336e-19, 9.048659071310496e-19, 8.820343845019619e-19, 8.284432287581984e-19, 7.257055714071625e-19, 6.51209684497363e-19, 6.468027189471606e-19, 6.456479607005772e-19, 5.910534358660372e-19, 5.190739366639474e-19, 5.023912970231068e-19, 5.286280031734032e-19, 5.268144734739986e-19, 4.776412231915452e-19, 4.348815810360516e-19, 4.496762388868562e-19, 4.823759574713725e-19, 4.736941206671971e-19, 4.245901748632116e-19, 3.934313673104127e-19, 4.1658603457371553e-19, 4.482073165912191e-19, 4.376565621770974e-19, 3.892437039118035e-19, 3.5725647173157205e-19, 3.7846192827911976e-19, 4.116335307107546e-19, 4.075467292244838e-19, 3.652004915432976e-19, 3.288779824020461e-19, 3.41312872507661e-19, 3.762472927941931e-19, 3.8436155339395274e-19, 3.5279244841814197e-19, 3.1012588521509624e-19, 3.0170346229847826e-19, 3.2921894607193285e-19, 3.5002331217362353e-19, 3.372215391106056e-19, 2.9939589930516696e-19, 2.7209759786885883e-19, 2.820538720292281e-19, 3.0876016988951627e-19, 3.176181701783937e-19, 2.963874303705228e-19, 2.604347553294159e-19, 2.4244184812176053e-19, 2.5682502795381738e-19, 2.808743762405882e-19, 2.869510772024193e-19, 2.6800423139911523e-19, 2.3744440282204608e-19, 2.205393719818677e-19, 2.300805822442981e-19, 2.494094842334006e-19, 2.56328623965418e-19, 2.4292883101291094e-19, 2.1793806989788563e-19, 1.9974005952846362e-19, 2.0208536296803353e-19, 2.174068863523326e-19, 2.275824896197222e-19, 2.229645454813931e-19, 2.0509128909388914e-19, 1.8588632690659086e-19, 1.7957181330437912e-19, 1.8819976558345023e-19, 2.0062167100386058e-19, 2.0483455145053504e-19, 1.9637339326250156e-19, 1.8000980569450988e-19, 1.6640588450197735e-19, 1.6480735821937903e-19, 1.7424373235391278e-19, 1.8470482229728194e-19, 1.8732881902643759e-19, 1.8004626025031987e-19, 1.665437409602429e-19, 1.5528627678687121e-19, 1.5367942898104395e-19, 1.6187292775841066e-19, 1.7257970035418933e-19, 1.7792232064785e-19, 1.74601461555822e-19, 1.6448660676400978e-19, 1.5290193085865112e-19, 1.4775671379165131e-19, 1.5189672467998216e-19, 1.6215404299865712e-19, 1.7148541281395004e-19, 1.7465388027979525e-19, 1.7032421714031405e-19, 1.6120762620829753e-19, 1.5206547482683102e-19, 1.4860038330431878e-19, 1.5314050000553327e-19, 1.6267221933886285e-19, 1.71488573109279e-19, 1.7541349298982835e-19, 1.7301231159738683e-19, 1.656664819079367e-19, 1.569080035902093e-19, 1.513517742366945e-19, 1.5238241395324116e-19, 1.5932717228816324e-19, 1.680873777790981e-19, 1.7422105781175843e-19, 1.7567156234288449e-19, 1.7171093670389606e-19, 1.6421027422427839e-19, 1.5602705054768852e-19, 1.5182703284998304e-19, 1.537307934728182e-19, 1.6119168477308342e-19, 1.7091407898871398e-19, 1.793763082215739e-19, 1.8409663490608515e-19, 1.840981626754656e-19, 1.7989727328069365e-19, 1.7375016928029435e-19, 1.6858602685674242e-19, 1.6662948551389426e-19, 1.69441340914507e-19, 1.7585027119986078e-19, 1.8342454426789627e-19, 1.8919726894319273e-19, 1.913492203565848e-19, 1.8942357733632252e-19, 1.843886035149234e-19, 1.776109414350809e-19, 1.7114726467715944e-19, 1.6699680327431488e-19, 1.6598901608144303e-19, 1.6887143009825773e-19, 1.7540919034414966e-19, 1.8365723390172418e-19, 1.9180840540155282e-19, 1.9783431380409209e-19, 2.0108237815912325e-19, 2.0106117177616721e-19, 1.9836610407391555e-19, 1.9399744370969966e-19, 1.8908010710400885e-19, 1.8464519894629114e-19, 1.8173721306815135e-19, 1.798440473413369e-19, 1.7956009531073164e-19, 1.8094722961311755e-19, 1.824348400315908e-19, 1.8363441593162945e-19, 1.8428659223949729e-19, 1.8393724316339684e-19, 1.832227780491633e-19, 3.0100040063841693e-19, 9.218175445578654e-19, 1.1257395755444916e-18, 1.8994243925734173e-18, 2.7430738431082486e-18, 2.070826081512922e-18, 1.9859243550698947e-18, 2.6709322270661732e-18, 2.1985193616057033e-18, 1.813135643016695e-18, 2.60878431973709e-18, 2.385315797355967e-18, 1.700640516657788e-18, 2.4816896916703625e-18, 2.5784443905708014e-18, 1.7193204045044152e-18, 2.279962412662716e-18, 2.7534921816501414e-18, 1.9476921038049798e-18, 2.0579340654700533e-18, 2.863527182302948e-18, 2.3466579043657886e-18, 1.9312406423136173e-18, 2.872377686869184e-18, 2.788719522126104e-18, 2.052852943048332e-18, 2.768798668521782e-18, 3.1355183430919346e-18, 2.461515836973226e-18, 2.69439088146967e-18, 3.3180702761493007e-18, 2.9654296733348997e-18, 2.8949525607295166e-18, 3.502275897961438e-18, 3.3143881205949796e-18, 3.1360812410983646e-18, 3.940449235669866e-18, 4.059178588617759e-18, 3.5074042863128785e-18, 4.150821418083148e-18, 4.889045992552162e-18, 4.489144495716094e-18, 4.499816262571637e-18, 5.427815856751635e-18, 5.495605953697473e-18, 5.1411940758842305e-18, 5.909685116895166e-18, 6.551916106642015e-18, 6.248622093569839e-18, 6.504104028140002e-18, 7.510499801434315e-18, 7.63880708594898e-18, 7.445898490496967e-18, 8.351289271731621e-18, 9.038130540702678e-18, 8.661675449422123e-18, 8.99329495129241e-18, 1.0330535701375176e-17, 1.050007672761959e-17, 9.703261475008795e-18, 1.0602395154495244e-17, 1.2293792977222187e-17, 1.208716529454776e-17, 1.1044672363586251e-17, 1.234113305126901e-17, 1.4180287173637246e-17, 1.3751812425847274e-17, 1.2604344444742319e-17, 1.40719093715792e-17, 1.6029639550935838e-17, 1.5683575822176393e-17, 1.464676279080418e-17, 1.5954633586702548e-17, 1.7751397445112913e-17, 1.754989379278243e-17, 1.6677100814369498e-17, 1.7723334036212134e-17, 1.917525554129274e-17, 1.885013000214634e-17, 1.7713060523286527e-17, 1.832454652455738e-17, 1.9736910124150837e-17, 1.942320737441572e-17, 1.7961098651913777e-17, 1.8043668271404457e-17, 1.9443725072462306e-17, 1.9695462779900488e-17, 1.8414968760597803e-17, 1.7955571353072658e-17, 1.9298114406171624e-17, 2.0186537735174935e-17, 1.9704208482123947e-17, 1.9355307336705755e-17, 2.0361534697887157e-17, 2.1635565152158973e-17, 2.1911317012551027e-17, 2.192472776766318e-17, 2.2861851289633616e-17, 2.4147037673008508e-17, 2.4927202086755437e-17, 2.5425937504543853e-17, 2.6386338337204858e-17, 2.769108139752206e-17, 2.8834613337716935e-17, 2.943635633864469e-17, 3.0307533626850893e-17, 3.1779506101839835e-17, 3.3384566076175144e-17, 3.4708740868145863e-17, 3.5698741638077816e-17, 3.6967427222209314e-17, 3.898086895404253e-17, 4.108878047172575e-17, 4.2553760662282044e-17, 4.358446567735742e-17, 4.5344805051946964e-17, 4.854835390570148e-17, 5.236189423189285e-17, 5.5294061775724034e-17, 5.697665768138021e-17, 5.940123853335795e-17, 6.461760827276423e-17, 7.202460388438266e-17, 7.898775613892042e-17, 8.32244171443621e-17, 8.695104545696209e-17, 9.364579204698528e-17, 1.054555318837736e-16, 1.1824874539427352e-16, 1.2832871024364064e-16, 1.3579595946971783e-16, 1.4520862575497822e-16, 1.6041417436876594e-16, 1.7936996095691882e-16, 1.9697086941840233e-16, 2.1012637003309324e-16, 2.2102018458932903e-16, 2.375588275038139e-16, 2.645280250232221e-16, 2.970654435222113e-16, 3.3014211294790846e-16, 3.597935701469709e-16, 3.9203996678454863e-16, 4.3626366850643145e-16, 4.975282175379912e-16, 5.7264121126120365e-16, 6.50260582052328e-16, 7.343440166886595e-16, 8.252398383700098e-16, 9.399567833107388e-16, 1.0927929889986387e-15, 1.2685142506962224e-15, 1.4531733927749396e-15, 1.6676824714504313e-15, 1.9228450718322807e-15, 2.287117582504055e-15, 2.7398547559309723e-15)"
